idcode,year,nev_mar,not_smsa,south,occ_code,union,ttl_exp,ln_wage
2354,80,0,0,0,4,1,5.2307692,1.4385974
2354,82,0,0,0,4,0,5.5192308,1.5024318
2354,83,0,0,0,4,0,5.6923079,1.3805138
2354,85,0,0,0,8,0,7.6153851,1.499687
2355,72,0,0,1,3,0,1.3461539,1.1668911
2355,77,0,0,1,3,0,3.3076923,1.4239157
2355,78,0,0,1,3,0,4.3076925,1.5519506
2356,88,0,0,0,3,0,6.4423075,2.2698486
2357,85,0,1,1,13,1,11.461538,1.7387036
2357,87,0,1,1,13,0,13.461538,1.7992563
2358,70,1,0,1,3,1,2.9038463,1.8759176
2358,71,1,0,1,3,1,3.9615383,1.9256619
2358,72,1,0,1,3,0,4.9038463,2.0831819
2358,77,0,0,1,3,0,7.9038463,2.0932143
2358,78,0,0,1,3,0,9.0384617,2.1777942
2358,80,0,0,1,2,0,10.923077,2.2921381
2358,82,0,0,1,2,0,12.730769,2.290889
2359,87,0,0,0,2,0,11.28205,1.1427732
2360,87,0,1,1,6,0,7.0192308,1.4304553
2361,71,0,0,1,3,0,3.1538463,1.3940589
2361,77,0,0,1,8,0,3.7307692,1.2881842
2361,78,0,0,1,3,0,4.4423075,2.2626934
2361,82,0,0,0,3,0,6.1153846,1.5595901
2362,70,0,0,1,5,0,1.3333334,.95962697
2362,77,0,0,1,3,0,1.4102564,1.3013138
2362,80,0,0,0,5,1,1.9294871,1.4971246
2362,82,0,0,0,5,1,2.4102564,1.5815687
2363,85,0,1,1,2,0,14.288462,2.0852485
2364,71,0,0,1,3,0,2.2564104,1.5038292
2364,72,0,0,1,3,0,3.1025643,1.8600383
2364,73,0,0,1,3,0,4.1025643,1.6174701
2364,77,0,0,1,3,0,6.1025643,1.9353597
2364,83,0,0,0,2,0,12.02564,1.7515776
2364,85,0,0,0,2,1,14.02564,1.4630229
2365,77,0,0,0,3,0,7.4038463,1.8376657
2365,80,0,0,0,3,0,9.7307692,1.6479478
2366,83,0,0,0,3,0,8.0576916,2.1057489
2366,85,0,0,0,3,0,10.057692,2.0489633
2367,77,0,0,1,4,0,3.3782053,2.0536232
2367,85,0,0,1,1,0,9.8589754,2.3369341
2367,87,0,0,1,1,0,11.858975,2.7262771
2367,88,0,0,1,1,0,13.185899,2.7371447
2368,80,0,0,0,3,0,4.2115383,1.6071258
2368,82,0,0,0,3,0,4.3269229,1.3862944
2368,85,0,0,0,3,0,5.6730771,1.3943264
2368,87,0,0,1,3,0,7.5961537,1.4792454
2370,72,0,0,1,4,0,.13461539,1.2500055
2370,78,0,0,1,3,0,.90384614,1.5896907
2370,80,0,0,1,3,0,2.7884617,1.5597233
2370,82,0,0,1,3,0,4.6730771,1.6937788
2370,83,0,0,1,3,0,5.7115383,1.8035374
2370,85,0,0,1,3,0,7.7115383,1.8726287
2370,87,0,0,1,3,0,9.6923075,1.6535988
2370,88,0,0,0,3,0,9.6923075,2.0748012
2372,88,0,0,1,1,0,16.762819,2.2698486
2373,77,0,0,1,6,0,5.3461537,1.5035775
2373,80,0,0,1,3,1,7.8846154,1.4919431
2373,82,0,0,0,6,0,9.2884617,1.5953382
2373,83,0,0,0,3,0,10.269231,1.7002839
2373,85,0,0,0,3,0,12.269231,1.8657179
2373,87,0,0,0,3,0,14.269231,1.8372526
2373,88,0,0,0,2,0,14.269231,1.7642785
2374,85,0,0,1,13,0,2.5961537,.030010697
2375,70,0,0,1,8,0,3.0769231,1.7625891
2375,71,0,0,1,8,0,4.0769234,1.1008365
2375,73,0,0,1,8,0,5.9230771,2.0095119
2375,77,0,0,1,8,0,7.9230771,1.8705323
2375,80,0,0,1,8,0,10.923077,1.8040011
2375,82,0,0,1,8,0,12.807693,1.7491999
2375,85,0,0,1,8,0,15.807693,2.0208588
2375,87,0,0,1,8,0,17.807692,1.860938
2375,88,0,0,1,8,0,19.192308,1.8488731
2377,70,0,0,1,8,0,2.4615386,1.2715659
2377,72,0,0,1,8,0,2.4615386,1.3926973
2377,87,0,0,0,8,0,8.5769234,1.2073117
2378,70,0,0,1,8,0,6.3910255,1.6164066
2378,71,0,0,1,8,0,7.3717947,1.7865486
2378,72,0,0,1,8,0,8.2948713,1.2438521
2378,73,0,0,1,8,0,9.333333,1.8261089
2378,77,0,0,1,8,0,13.25,1.7862469
2378,78,0,0,1,8,0,14.333333,1.749928
2378,80,0,0,1,8,0,16.416666,1.6163417
2379,72,0,0,0,6,0,3.6153846,1.4792655
2379,77,0,0,0,8,0,5.75,1.4557865
2379,78,0,0,1,8,0,6.7884617,1.5578504
2379,80,0,0,1,8,0,8.6730766,1.3528303
2379,82,0,0,1,8,0,10.557693,1.05779
2379,83,0,0,1,8,0,11.538462,1.1627905
2379,85,0,0,1,8,0,13.538462,1.246084
2379,87,0,0,0,8,0,15.519231,1.4638897
2380,77,0,0,1,1,0,4.4166665,1.6858987
2380,78,0,0,1,1,0,5.5128202,1.8111231
2380,82,0,0,0,1,0,9.5,1.6094379
2380,83,0,0,0,1,1,10.519231,1.6554333
2380,85,0,0,0,1,1,12.416667,3.8022721
2381,70,0,0,1,8,0,1.5384616,1.0202514
2381,73,0,0,1,8,0,3.5769229,1.4190187
2381,77,0,0,1,8,0,5.5769229,1.3010528
2381,80,0,0,0,8,0,5.7115383,1.2424827
2381,82,0,0,0,8,0,7.5961537,1.3001912
2381,83,0,0,0,8,0,8.6153841,1.1981921
2381,85,0,0,0,8,0,10.615384,1.3987603
2381,88,0,0,0,8,0,11.480769,1.2679363
2383,77,0,0,1,8,0,5.1538463,1.2158954
2383,78,0,0,1,8,0,6.25,1.4909558
2383,82,0,0,1,8,0,9.8461542,1.6094379
2383,83,0,0,1,8,0,10.865384,1.5792063
2383,85,0,0,1,8,1,12.865384,1.6498293
2384,70,0,0,1,3,0,1.5961539,1.2845528
2384,72,0,0,1,3,0,3.5769231,1.940081
2384,77,0,0,0,3,0,4.9038463,1.5603281
2384,80,0,0,0,3,1,5.1346154,1.5621471
2384,82,0,0,0,3,0,7.0192308,1.790091
2384,83,0,0,0,3,0,7.9038463,1.7987788
2384,85,0,0,0,3,1,9.9038458,1.8917288
2384,87,0,0,0,2,0,11.903846,1.9797317
2384,88,0,0,0,1,0,13.365384,2.057462
2385,85,0,0,0,1,0,4.0192308,1.7968242
2385,87,0,0,0,1,0,6.0192308,1.5330113
2386,73,0,0,1,3,0,.92307693,1.6174701
2386,77,0,0,1,3,0,1.9807693,1.3604761
2386,78,0,0,1,3,0,2.9230769,1.4326874
2386,80,0,0,1,3,0,3.9038463,1.1734896
2386,82,0,0,0,3,0,5.6730771,1.4303104
2386,83,0,0,0,8,0,6.6538463,1.4923744
2387,88,0,0,0,13,0,13.852564,2.2656801
2388,85,0,0,0,3,0,9.2115383,1.2304994
2388,87,0,0,0,3,0,11.211538,1.2980654
2388,88,0,0,0,3,0,12.557693,1.6158584
2390,77,1,0,1,3,0,3.6923077,1.6548669
2390,78,1,0,1,3,0,4.75,1.4751078
2390,80,1,0,1,3,0,6.5576925,1.6094375
2390,82,1,0,1,3,0,8.4423075,1.8099263
2390,83,1,0,0,3,0,9.4423075,1.7859789
2390,85,1,0,0,3,0,11.384615,1.8086408
2390,87,1,0,0,3,0,13.384615,1.9312305
2390,88,1,0,0,3,0,14.730769,1.951187
2391,71,0,0,1,8,0,2.8846154,1.2893119
2391,72,0,0,1,8,0,3.8653846,1.2920542
2391,77,0,0,1,6,0,6.5961537,1.5363668
2391,78,0,0,1,6,0,7.6730766,1.5310231
2391,82,0,0,1,8,0,10,1.4182768
2391,83,0,0,1,8,0,11.057693,1.4368663
2391,85,0,0,1,8,1,13.057693,1.6094375
2391,87,0,0,1,8,0,14.826923,1.0593913
2391,88,0,0,1,8,0,16.173077,1.018748
2392,77,0,0,1,13,0,6.4166665,2.1295154
2392,78,0,0,1,13,0,7.5,1.9998928
2392,80,0,0,1,13,0,9.416667,2.0141325
2392,82,0,0,1,13,1,11.5,1.9754689
2392,83,0,0,1,13,0,12.519231,2.1173768
2392,87,0,0,1,13,1,16.51923,2.3626192
2392,88,0,0,1,13,0,17.833334,2.3090057
2393,82,0,0,0,3,1,11.102564,2.2491839
2393,83,0,0,0,3,0,12.064102,2.4895384
2393,85,0,0,0,3,0,14.064102,2.2310929
2393,87,0,0,0,3,1,16.064102,2.3075891
2393,88,0,0,0,3,1,17.429487,2.4608676
2394,72,0,0,1,8,0,2.6794872,.98456955
2394,73,0,0,1,3,0,3.6217949,1.0588534
2394,77,0,0,0,8,0,4.6217947,1.1920779
2394,80,0,0,1,3,0,6.5064101,.95480061
2394,82,0,0,1,3,0,8.1987181,1.2279947
2394,85,0,0,1,8,0,9.1987181,1.143012
2394,88,0,0,1,8,0,10.717949,1.264881
2395,70,0,0,1,6,1,2.8076923,1.5929857
2395,71,0,0,1,6,1,3.7307692,1.6116626
2395,85,0,0,1,8,1,6.5769229,1.6481068
2396,72,0,0,0,6,1,4.0961537,2.0367887
2396,73,0,0,0,5,1,5,2.0621557
2396,77,0,0,0,6,1,7,2.2502651
2396,80,0,0,0,6,1,9.9038458,2.2480042
2396,82,0,0,0,6,1,11.288462,2.3065765
2396,83,0,0,0,1,1,11.5,2.3384373
2396,85,0,0,0,5,1,13.423077,2.3583481
2396,87,0,0,0,6,1,15.307693,2.1618612
2396,88,0,0,0,6,1,16.615385,2.1811724
2397,71,0,0,1,5,1,3.6346154,1.4530572
2397,72,0,0,1,5,1,4.6153846,1.4137508
2397,73,0,0,1,5,1,5.4807692,1.5972669
2397,77,0,0,1,5,1,7.4038463,1.4452419
2397,78,0,0,1,5,1,8.4615383,1.5519506
2397,80,0,0,1,5,1,10.346154,1.6001564
2397,82,0,0,1,5,1,12.230769,1.6233407
2397,83,0,0,1,6,1,13.173077,1.585129
2397,85,0,0,1,5,1,15.173077,1.5635999
2398,73,0,0,0,6,0,2.2692308,1.3430331
2398,77,0,0,0,6,1,3.0192308,1.0727209
2399,77,1,0,0,8,1,1.5705128,.97522247
2399,80,1,0,0,8,1,1.5705128,1.2120234
2399,82,0,0,0,8,1,2.2820511,1.6863985
2399,83,0,0,0,8,0,3.0897434,1.7515776
2399,85,0,0,0,8,1,4.2051277,1.5895272
2400,83,0,0,1,8,0,8.833334,2.2782762
2400,88,0,0,1,8,0,14.198719,1.7419618
2401,71,0,0,1,8,0,.083333336,1.4938796
2401,77,0,0,1,8,0,1.1666667,1.3127055
2401,78,0,0,1,8,1,1.224359,1.3086346
2401,82,0,0,1,7,0,2.0897436,1.3862944
2401,83,0,0,1,6,0,3.1089745,1.3461126
2401,85,0,0,1,2,1,5.1089745,1.3809031
2401,87,0,0,1,2,0,6.1858978,.76492316
2402,82,0,0,0,3,1,3.8782051,1.7630167
2402,83,0,0,0,3,0,4.9166665,1.6879271
2402,85,0,0,0,3,1,5.9935894,1.4588648
2402,87,0,0,0,3,1,7.9935894,1.73204
2403,77,0,0,0,1,0,4.2820511,1.9310212
2406,71,0,0,0,8,1,.58333331,1.7562432
2406,72,0,0,0,8,1,1.5833334,1.8261366
2407,71,1,0,1,7,0,.16666667,.74943888
2407,77,0,0,1,8,0,3.1858974,1.3292235
2407,78,0,0,1,8,0,4.2435894,1.3198913
2407,80,0,0,1,8,0,6.1282048,1.275272
2407,82,0,0,1,8,0,8.0128202,1.3217559
2407,85,0,0,1,8,0,10.378204,1.2120049
2411,71,1,0,1,8,1,1.2115386,1.6270928
2411,73,0,0,1,8,1,1.2115386,1.8300332
2411,77,0,0,1,8,1,3.2115386,1.3051262
2411,78,0,0,1,8,1,4.1923075,1.6260586
2411,80,0,0,1,8,1,6.0769234,1.2424827
2411,82,0,0,1,8,1,7.9615383,1.6311988
2411,83,0,0,1,8,1,8.8846159,1.6879271
2411,85,0,0,1,8,1,10.884616,1.6803402
2411,87,0,0,1,8,1,12.884616,4.0050492
2411,88,0,0,1,8,1,14.211538,1.5324769
2412,73,0,0,1,8,0,3.0448718,1.2777926
2412,77,0,0,1,8,0,6.3333335,1.4345844
2412,78,0,0,1,8,0,7.3333335,1.5310231
2412,80,0,0,1,8,0,9.333333,1.5301647
2412,82,0,0,1,8,0,11.25,1.481604
2412,83,0,0,1,8,0,12.25,1.5179628
2412,85,0,0,1,8,0,14.25,1.7620512
2412,87,0,0,1,8,0,16.25,.95563966
2412,88,0,0,1,8,0,17.596153,1.4415051
2413,77,0,0,0,3,0,2.0961537,2.3402071
2415,77,0,0,1,3,0,4.6346154,1.545998
2415,78,0,0,1,3,0,5.6730771,1.5489875
2415,80,0,0,1,3,0,7.5576925,1.3851388
2415,82,0,0,1,3,0,9.5,1.5581446
2415,83,0,0,1,3,0,10.5,1.6084763
2415,85,0,0,1,3,0,12.5,1.9051521
2415,87,0,0,1,3,0,14.5,1.7275925
2415,88,0,0,1,3,0,15.846154,2.067698
2418,72,0,0,1,6,0,.5,1.4545732
2418,73,0,0,1,3,0,1.5,1.576648
2418,77,0,0,1,3,0,3.8333333,1.6375251
2418,78,0,0,1,3,0,4.9166665,1.655831
2418,80,0,0,1,3,0,6.8333335,1.6479478
2418,82,0,0,1,3,0,8.7179489,1.8325815
2418,83,0,0,1,3,0,9.6217947,1.9760535
2418,85,0,0,1,3,0,11.564102,2.1540928
2418,87,0,0,1,3,0,13.564102,2.2668359
2418,88,0,0,1,3,0,14.891026,2.3829992
2419,70,0,0,1,3,0,2.75,1.8283762
2419,71,0,0,1,3,0,3.8076923,1.7939837
2419,72,0,0,1,3,0,4.7692308,1.7397521
2419,77,0,0,1,3,0,7.6153846,1.7659417
2419,78,0,0,1,3,0,8.6923075,1.7996422
2419,80,0,0,1,3,0,10.576923,1.7906038
2419,82,0,0,1,3,0,12.461538,2.0643275
2419,83,0,0,1,3,0,13.442307,2.2142627
2419,85,0,0,1,2,1,13.442307,2.3651052
2419,87,0,0,1,3,0,15.442307,2.044559
2419,88,0,0,1,3,0,16.769232,2.6808445
2420,71,1,0,1,3,0,.66025639,1.4266708
2420,72,1,0,1,3,0,1.448718,1.4445226
2420,73,1,0,1,3,0,2.4102564,1.4986863
2420,77,1,0,1,4,0,5.6666665,1.9288445
2420,80,0,0,1,4,0,8.6282043,2.2874596
2420,82,0,0,1,4,0,10.512819,2.3145132
2420,83,0,0,1,4,0,11.551281,2.3494976
2420,85,0,0,1,4,0,13.551281,2.3875778
2422,72,1,0,1,8,0,.39102566,1.2314292
2422,73,1,0,1,8,0,1.4102564,1.4619849
2422,77,1,0,1,3,0,5.0833335,1.3719487
2422,80,1,0,1,6,1,5.9679484,1.3225254
2422,82,1,0,1,3,0,6.9679484,1.4906541
2422,83,1,0,1,3,0,8.0064096,1.6663826
2422,85,1,0,1,3,0,10.00641,1.6985376
2422,87,1,0,1,3,0,12.00641,1.5455675
2422,88,1,0,1,3,0,13.371794,1.5866356
2425,72,0,1,1,3,0,.91666669,1.2314292
2427,87,0,0,1,13,1,13.942307,2.4903262
2427,88,0,0,1,13,1,15.423077,2.2781336
2428,73,1,0,1,13,0,5.4038463,2.0974233
2428,77,0,0,1,13,1,6.8653846,1.8705323
2428,78,0,0,1,1,1,7.3653846,1.6821479
2428,80,0,0,1,13,1,9.25,2.2332616
2428,82,0,0,1,13,1,10.519231,1.9065751
2428,83,0,0,1,13,1,11.519231,1.9997388
2428,87,0,0,1,1,1,15.269231,1.6243759
2428,88,0,0,1,13,1,16.634615,1.6535392
2429,85,0,0,1,1,0,5.4038463,2.1094522
2430,88,0,0,0,6,0,7.4038463,2.0858622
2431,82,1,0,0,1,0,7.6153846,2.0706525
2431,83,1,0,0,2,0,8.1346159,2.1822767
2431,85,1,0,0,2,1,10.019231,2.2027843
2431,87,0,0,0,13,1,10.211538,2.2243521
2431,88,0,0,0,13,1,11.326923,2.4518931
2432,77,1,0,1,13,1,4.2884617,1.9756619
2432,82,0,0,1,4,0,7.9423075,1.7526715
2432,83,0,0,1,4,0,8.6538458,1.7124897
2432,87,0,0,1,4,0,10.653846,2.2668359
2432,88,0,0,1,4,0,11.903846,2.7397485
2433,70,1,0,1,7,0,2.6666667,1.1314772
2433,71,1,0,1,7,0,3.6858974,.80073237
2433,72,1,0,1,7,0,4.6089745,.98456955
2433,77,1,0,1,11,1,6.916667,2.0003035
2434,71,0,0,1,7,0,.36538464,1.2454178
2434,77,0,0,1,8,0,4.25,1.3091831
2434,80,0,0,1,8,0,7.0769229,1.8702018
2434,82,0,0,1,8,1,8.9615383,1.8325815
2434,85,0,0,1,8,0,11.596153,1.3943264
2434,87,0,0,1,8,0,13.596153,1.3250947
2435,71,1,0,1,6,0,1.4038461,1.4266708
2436,70,0,0,1,8,0,1.5320513,1.2584076
2436,71,0,0,1,8,0,2.4358974,1.3135555
2436,72,0,0,1,8,0,3.4551282,1.3095472
2436,73,0,0,1,8,0,4.4551282,1.5121096
2436,77,0,0,1,8,0,7.4166665,1.2636263
2436,78,0,0,1,8,0,8.5,1.4158798
2436,80,0,0,1,1,0,10.5,1.4467827
2436,83,0,0,1,1,1,13.339744,1.6275249
2437,80,1,0,1,3,1,3.8910258,1.3286599
2437,82,1,0,1,1,1,5.7756414,1.9501865
2437,83,1,0,1,1,0,6.7564106,2.0392597
2438,77,1,0,1,6,1,2.0833333,1.7067789
2438,78,1,0,1,3,0,3.1217947,1.655831
2438,80,1,0,1,3,0,5.0064101,1.6871678
2438,82,0,0,1,8,0,6.8910255,1.6193881
2438,83,0,0,1,8,1,7.5641026,1.6974486
2439,73,1,0,1,8,0,.71153843,.87513232
2439,77,1,0,1,8,0,4.6666665,1.3212559
2439,78,1,0,1,8,0,5.6858974,1.4972255
2439,80,1,0,1,8,1,7.5833335,1.5401144
2439,82,1,0,1,8,0,9.666667,1.656321
2439,83,1,0,1,8,1,10.589744,1.6572669
2439,85,1,0,1,8,0,12.666667,1.671958
2439,87,1,0,1,8,0,14.666667,1.6928196
2439,88,1,0,1,8,0,16,1.6158584
2442,77,0,0,1,4,0,4.1153846,1.3212559
2442,80,0,0,1,4,1,6.2884617,1.275272
2442,82,0,0,1,4,0,7.3269229,1.2938867
2442,87,0,0,1,3,0,9.2884617,2.1236024
2442,88,0,0,1,3,0,10.596154,2.1811724
2443,82,0,0,1,3,0,2.9615383,1.6094379
2443,83,0,0,1,3,0,3.9807692,1.6256359
2443,85,0,0,1,3,0,4.4615383,1.7002839
2443,87,0,0,1,3,0,4.8846154,1.7080867
2443,88,0,0,1,3,0,6.1923075,1.7001995
2444,71,0,0,1,3,0,2.2820513,1.5662
2444,73,0,0,1,4,0,3.1282051,1.4759057
2444,80,0,0,1,8,0,5.5128202,2.0710344
2444,83,0,0,1,8,0,8.166666,3.312175
2445,73,0,0,1,8,0,1.6346154,1.2889656
2445,87,0,0,1,3,0,3.5897436,1.406162
2445,88,0,0,1,3,0,4.8589745,1.5750365
2446,83,0,0,1,8,0,2.5769231,1.2089599
2447,73,0,0,1,3,0,5.7884617,1.8195941
2447,85,0,0,1,4,0,7.2115383,2.1540928
2448,71,0,0,1,4,0,2.3269231,1.4159178
2448,72,0,0,1,3,0,3.3653848,1.3436416
2448,85,0,0,0,3,0,5.7884617,1.099209
2448,88,0,0,1,3,0,8.7884617,1.6158584
2449,87,0,0,0,2,0,.46153846,1.4792454
2449,88,0,0,0,2,1,1.9230769,1.5060433
2450,82,0,0,0,4,0,5.4615383,2.3368735
2450,85,0,1,0,3,0,6.5192308,2.1415408
2450,87,0,1,0,2,0,8.5192308,1.8359203
2450,88,0,1,0,2,0,9.9230766,1.7162466
2453,71,0,0,1,3,0,2.4038463,1.3603482
2453,72,0,0,1,3,0,3.4615386,1.6777167
2453,73,0,0,1,3,0,4.4038463,1.8767526
2453,77,0,0,1,3,0,6.4038463,1.8705323
2453,85,0,0,1,3,0,8.4038458,2.0489633
2453,87,0,0,1,3,1,10.403846,2.0723093
2453,88,0,0,1,1,0,11.884616,2.0543709
2454,72,0,0,1,3,0,1.5,1.4545732
2454,77,0,0,1,3,1,4.8333335,2.1419158
2454,78,0,0,1,3,1,5.9166665,2.1022241
2454,80,0,0,1,3,1,7.9166665,1.9907485
2454,82,0,0,1,3,1,9.833333,2.2192032
2454,83,0,0,1,3,1,10.916667,2.1713836
2454,85,0,0,1,3,1,12.916667,2.2935839
2454,87,0,0,1,3,1,14.916667,2.2024136
2454,88,0,0,1,3,1,16.397436,2.2256241
2455,71,1,0,1,4,0,2.3461537,1.2061975
2455,78,1,0,1,7,0,3.2884614,1.1360765
2456,87,0,0,1,13,1,10.750001,2.4125335
2457,85,0,0,1,1,0,1.9743589,.6321857
2457,88,0,0,1,7,0,3.5,.69956774
2458,85,0,0,1,3,1,2.3269231,1.2914314
2458,87,0,0,1,3,0,3.3269231,1.4463283
2458,88,0,0,1,3,0,4.8076925,1.8231976
2460,80,0,0,1,6,0,1.5833334,.19265981
2460,82,0,0,1,6,0,3.5,1.8961195
2460,83,0,0,1,3,0,4.0833335,.87962669
2461,71,1,0,1,6,1,1.1025641,1.3603482
2461,72,1,0,1,6,1,2.0833333,1.3210418
2461,77,1,0,1,6,0,4.2564101,1.2804338
2461,78,1,0,1,6,0,5.3141022,1.2503659
2461,80,1,0,1,5,0,7.1987176,1.3225254
2461,82,1,0,1,6,0,9.0641022,1.2527629
2461,83,1,0,1,6,0,10.064102,1.2125812
2461,85,1,0,1,6,0,12.064102,1.3253329
2461,87,0,0,1,6,0,14.00641,1.0477296
2461,88,0,0,1,6,0,15.410255,1.1819937
2463,83,0,0,1,2,0,12.583333,2.8367667
2463,85,0,0,1,2,0,14.583333,2.9993098
2464,77,0,0,1,3,0,2.6282053,1.9353597
2465,70,1,0,1,3,0,1.9166666,1.5394455
2465,71,0,0,1,3,0,2.9551282,1.552148
2465,72,0,0,1,3,0,3.9166667,1.5723562
2465,73,0,0,1,3,0,4.9358974,1.8422121
2465,77,0,0,1,3,0,8.916667,1.902353
2465,85,0,0,1,3,0,10.916667,1.671958
2465,87,0,0,1,3,0,12.916667,1.9610835
2466,77,0,0,1,13,0,4.5192308,2.0117023
2466,87,0,0,1,13,0,8.4807692,1.5736889
2466,88,0,0,1,13,0,9.5961533,1.8231976
2467,71,0,0,1,3,0,.8525641,1.4266708
2467,72,0,0,1,3,0,1.8141025,1.3926973
2467,73,0,0,1,4,0,2.5064101,1.4573009
2467,77,0,0,1,4,0,6,1.545998
2467,78,0,0,1,4,0,7.0192308,1.655831
2467,80,0,0,1,4,0,9,1.7750691
2467,82,0,0,1,2,0,10.916667,1.8325815
2467,83,0,0,1,2,0,11.916667,1.6645663
2468,87,0,0,1,3,0,14.961538,1.8891451
2468,88,0,0,1,2,0,16.461538,2.1911221
2469,70,1,0,1,3,0,.48076922,1.8505998
2469,71,0,0,1,3,0,1.3333334,1.865443
2469,77,0,0,1,3,0,3.6666667,1.9353597
2469,78,0,0,1,3,0,4.6666665,1.9633154
2469,80,0,0,1,3,0,6.6666665,2.0017297
2469,82,0,0,1,3,0,8.583333,2.024193
2469,83,0,0,1,3,0,9.666667,2.1173768
2469,85,0,0,0,3,0,11.75,2.0852485
2469,87,0,0,0,2,1,13.75,2.1799822
2470,80,0,0,1,3,0,2.7820513,1.208581
2470,82,0,0,1,3,0,4.0705128,1.3862944
2470,83,0,0,1,3,0,5.0897436,1.3461126
2470,87,0,0,1,2,0,8.2243595,1.379162
2470,88,0,0,1,8,0,9.7051287,1.3414216
2472,80,0,0,1,8,1,2.8461537,.88580698
2472,83,0,0,1,8,0,5.6923075,.55314475
2476,77,0,0,1,3,0,4.7435894,1.7240508
2476,78,0,0,1,3,0,5.7820511,1.7715375
2476,80,0,0,1,3,1,7.6666665,1.702015
2476,82,0,0,1,3,0,9.5512819,1.5892347
2476,83,0,0,1,3,0,10.570513,1.8269939
2476,85,0,0,1,3,0,12.570513,1.3371681
2476,87,0,0,1,3,0,14.339744,1.9128813
2476,88,0,0,1,2,1,15.339744,2.0471208
2479,80,0,0,1,1,0,10.358974,1.9356298
2479,82,0,0,1,1,0,12.243589,1.9459101
2479,83,0,0,1,1,0,13.301282,2.2723534
2479,85,0,0,1,1,0,15.301282,2.1499262
2479,87,0,0,1,1,0,17.301281,2.3859668
2479,88,0,0,1,1,1,18.685896,2.7144709
2480,71,0,0,1,1,0,3.3653846,3.285639
2480,72,0,0,1,1,0,4.1923075,3.0640111
2480,73,0,0,1,1,0,5.0576925,3.0037644
2480,77,0,0,1,1,0,7.5833335,2.7075503
2480,78,0,0,1,1,0,8.666667,2.6366601
2480,80,0,0,1,1,0,10.583333,2.628777
2480,82,0,0,1,1,0,12.666667,2.5257287
2480,83,0,0,1,1,0,13.666667,2.4447248
2480,85,0,0,1,1,0,15.666667,2.3751557
2480,87,0,0,1,13,0,17.628206,2.1893895
2480,88,0,0,1,2,0,18.993591,2.3342834
2481,70,1,0,1,3,0,5.1730771,2.1132457
2481,71,0,0,1,3,0,6.1153851,2.1171405
2481,72,0,0,1,1,0,7.1346159,2.1094987
2482,71,1,0,1,3,1,2.1346154,1.6336411
2482,72,0,0,1,3,1,3.153846,1.7509667
2482,77,0,0,1,3,0,4.0769229,1.3010528
2482,78,0,0,1,3,0,5.0961537,1.3236158
2482,80,0,0,1,3,1,6.6730771,1.275272
2482,82,0,0,1,2,0,7.6923075,.65232474
2484,77,1,0,1,3,0,4.4615383,.76850909
2484,88,1,0,1,8,0,5.0192308,1.6139251
2486,70,0,0,1,6,0,1.6923076,1.5141276
2486,71,0,0,1,6,0,2.653846,1.6116626
2486,72,0,0,1,6,0,3.653846,1.6575136
2486,73,0,0,1,3,0,4.6346154,1.6566902
2486,77,0,0,1,3,0,8,1.6577282
2486,78,0,0,1,2,0,9.083333,1.5127301
2486,80,0,0,1,3,1,10.967949,2.1837909
2486,82,0,0,1,3,1,12.198718,2.2803392
2486,83,0,0,1,3,1,13.198718,2.3016233
2486,85,0,0,1,3,1,15.198718,2.2881444
2486,87,0,0,1,3,1,17.198719,1.9785759
2486,88,0,0,1,3,1,18.641027,2.4043159
2487,72,1,0,1,8,0,1.6923077,1.4595599
2487,73,0,0,1,8,0,2.7115383,1.4850802
2487,77,0,0,1,8,0,4.7115383,1.5363668
2487,78,0,0,1,8,0,5.6153846,1.5310231
2487,80,0,0,1,8,0,7.5,1.5789542
2487,82,0,0,1,8,0,9.3846149,1.5303944
2487,83,0,0,1,8,0,10.403846,1.5179628
2487,85,0,0,1,3,1,12.403846,1.7983087
2487,87,0,0,1,3,0,13.884615,1.7867301
2487,88,0,0,1,3,0,14.076922,1.9610835
2488,77,0,1,1,3,0,4.0833335,1.2887321
2488,78,0,1,1,3,0,5.0833335,1.2178419
2490,70,1,0,1,3,0,3.0961537,1.7705567
2491,71,1,0,1,8,1,.76923072,1.4938796
2491,72,1,0,1,8,0,1.7692307,1.5268936
2491,77,0,0,1,8,0,6.3333335,1.4129231
2491,78,0,0,1,3,0,7.3333335,1.5127301
2491,80,0,0,1,3,1,9.333333,1.5669782
2491,82,0,0,1,3,0,11.333333,1.648658
2491,83,0,0,1,3,0,12.352564,1.6294096
2491,85,0,0,1,3,1,14.352564,1.7228305
2491,87,0,0,1,3,0,16.352564,1.8372526
2491,88,0,0,1,3,1,17.717949,1.9904516
2492,80,0,0,1,8,1,3.3205128,1.275272
2492,82,0,0,1,8,1,3.8205128,1.3966334
2493,70,0,0,1,8,0,2.4423077,.95962697
2493,77,0,0,1,6,1,3.8846154,1.4800059
2494,77,1,0,1,8,0,1.5,.91309041
2494,87,0,0,1,3,0,1.9038461,1.2073117
2495,72,0,0,1,6,0,.67307693,1.3210418
2495,77,0,0,1,6,0,2.0769231,.69154847
2495,80,0,0,1,6,0,3.5769231,1.2154534
2495,82,0,0,1,6,0,4.75,1.3772686
2495,85,0,0,1,6,1,5.3269229,1.7620512
2498,70,0,0,1,3,0,1.5448718,1.6438053
